,position
2374,1.0
1595,2.0
7378,2.0
18097,3.0
18797,1.0
993,1.0
13637,2.0
15972,0.0
1893,3.0
95,1.0
5230,2.0
11558,1.0
12270,1.0
14635,1.0
9014,3.0
1830,0.0
2419,3.0
17655,0.0
4567,2.0
18224,3.0
10721,0.0
12085,1.0
14024,0.0
12506,3.0
14516,3.0
1620,1.0
4888,2.0
8276,1.0
1657,2.0
2144,1.0
12994,2.0
4711,1.0
17212,1.0
9214,1.0
15333,2.0
4112,2.0
1901,1.0
18447,3.0
15426,2.0
5615,2.0
3601,3.0
4860,3.0
2045,3.0
9354,2.0
3356,3.0
10067,3.0
5856,2.0
3719,1.0
13318,2.0
15941,1.0
1638,1.0
17818,3.0
4778,0.0
40,2.0
8932,2.0
3504,0.0
2457,1.0
6457,2.0
12691,1.0
3195,0.0
16318,3.0
9075,0.0
16326,3.0
15865,1.0
6869,2.0
16343,2.0
3445,3.0
3017,2.0
7709,1.0
16725,0.0
17894,2.0
14725,1.0
444,3.0
14514,1.0
13275,1.0
18405,1.0
6353,1.0
3040,3.0
14363,3.0
18294,0.0
10687,0.0
16644,2.0
11430,1.0
4265,1.0
14042,0.0
9651,1.0
5779,2.0
10399,3.0
1859,3.0
17072,1.0
177,3.0
10311,0.0
4280,1.0
11049,3.0
281,1.0
819,3.0
17785,2.0
18540,1.0
13110,1.0
17439,3.0
6569,1.0
1428,2.0
1078,2.0
15602,2.0
12331,0.0
12588,3.0
679,0.0
165,1.0
6466,1.0
16721,0.0
647,2.0
15114,3.0
17947,1.0
8420,0.0
10904,1.0
8139,1.0
17802,2.0
14766,2.0
15581,2.0
3995,3.0
8528,0.0
18761,1.0
9948,2.0
9314,1.0
2526,2.0
12265,0.0
6351,2.0
7390,3.0
12674,1.0
6672,1.0
15015,3.0
7583,2.0
7807,1.0
6097,3.0
5215,2.0
11133,2.0
9228,2.0
14026,2.0
7672,3.0
1109,3.0
11881,1.0
13816,1.0
17893,2.0
5403,2.0
2278,3.0
9411,3.0
3084,0.0
14034,2.0
15235,1.0
4756,1.0
7308,1.0
18489,2.0
14785,3.0
15279,3.0
18739,3.0
1394,2.0
17273,2.0
8155,1.0
9156,1.0
3305,3.0
14186,2.0
12775,3.0
7635,1.0
9910,2.0
8383,2.0
16104,3.0
7230,2.0
14452,2.0
3673,1.0
1380,2.0
2665,3.0
1081,2.0
4049,1.0
3598,3.0
5496,3.0
16034,1.0
8069,0.0
16707,3.0
3990,2.0
19143,1.0
6910,2.0
18786,0.0
17999,3.0
3963,1.0
10916,1.0
3822,0.0
4502,2.0
18743,1.0
417,0.0
10411,1.0
2663,3.0
11586,3.0
15933,3.0
17724,3.0
16174,1.0
8231,1.0
15109,1.0
18468,1.0
10896,1.0
2766,0.0
8034,0.0
2004,1.0
15616,2.0
8011,2.0
16387,2.0
18330,1.0
14834,3.0
231,2.0
4072,3.0
7770,3.0
16698,1.0
15532,1.0
18404,1.0
1676,1.0
10204,3.0
811,1.0
9078,1.0
11609,1.0
2684,2.0
2215,1.0
10961,1.0
12334,2.0
12576,1.0
13601,0.0
12314,1.0
13720,1.0
5151,2.0
9365,1.0
8129,0.0
6775,1.0
16179,2.0
5392,3.0
11304,2.0
15070,2.0
8422,2.0
3223,3.0
5402,1.0
2306,0.0
3041,1.0
1116,1.0
14140,0.0
11282,3.0
445,3.0
14676,1.0
3369,2.0
16322,2.0
17452,2.0
19087,3.0
5329,2.0
14085,1.0
2239,2.0
10965,3.0
1917,3.0
2743,3.0
4871,2.0
17921,0.0
17016,1.0
5715,0.0
5023,3.0
5787,2.0
14986,2.0
2340,3.0
106,0.0
14391,2.0
16750,2.0
13876,1.0
16749,2.0
13020,3.0
11738,1.0
4795,0.0
7818,2.0
2950,1.0
14397,1.0
2252,2.0
14782,2.0
1114,1.0
17037,0.0
13087,2.0
14815,1.0
763,3.0
17641,0.0
17506,2.0
9113,1.0
1323,3.0
16254,2.0
11336,3.0
7248,1.0
6945,3.0
5425,2.0
1338,3.0
9606,3.0
5414,3.0
15067,2.0
6705,2.0
14214,1.0
13520,1.0
15013,1.0
15277,2.0
1868,3.0
12490,1.0
13732,1.0
11452,3.0
8620,2.0
11308,1.0
2964,1.0
14533,1.0
11275,2.0
1167,1.0
10477,3.0
7903,2.0
7072,0.0
9593,0.0
9165,1.0
336,2.0
19148,1.0
10743,2.0
4847,2.0
8236,2.0
195,3.0
12508,0.0
16837,1.0
12679,3.0
5127,1.0
3551,2.0
1203,1.0
9794,2.0
16324,3.0
10602,1.0
17076,3.0
8157,2.0
13452,2.0
14951,2.0
17313,2.0
16188,3.0
18833,1.0
15135,3.0
12847,0.0
16301,2.0
1771,2.0
6207,2.0
7530,1.0
18799,3.0
6380,1.0
12010,1.0
8790,1.0
6674,1.0
7118,2.0
1635,1.0
17436,0.0
18628,3.0
5344,1.0
1187,3.0
12233,3.0
8220,0.0
12140,3.0
4310,3.0
11649,1.0
4297,1.0
2079,1.0
3527,2.0
7239,2.0
8675,3.0
4578,1.0
16436,2.0
8007,2.0
17607,2.0
6630,2.0
15050,2.0
6382,2.0
4403,3.0
12210,2.0
6983,1.0
15134,0.0
10517,3.0
11322,1.0
16719,2.0
12414,3.0
14897,1.0
2828,2.0
5677,3.0
1731,3.0
16383,2.0
17521,1.0
18794,3.0
27,3.0
16006,3.0
15293,0.0
14235,2.0
18233,1.0
935,2.0
3864,3.0
13421,3.0
14258,1.0
17324,1.0
4737,2.0
11204,0.0
18466,1.0
9825,0.0
1653,3.0
856,3.0
7691,0.0
4965,3.0
6455,2.0
16349,2.0
2487,2.0
7162,2.0
14800,1.0
16921,2.0
14651,3.0
2470,0.0
1547,0.0
3310,2.0
16135,1.0
7861,1.0
16417,1.0
9196,1.0
5530,1.0
15944,2.0
18184,1.0
2040,1.0
17515,2.0
15676,0.0
16449,3.0
8121,2.0
5802,3.0
5218,3.0
15704,3.0
17752,3.0
16332,1.0
9837,3.0
3175,2.0
1119,1.0
14929,0.0
14316,3.0
19037,0.0
2109,2.0
18846,3.0
7504,1.0
5687,1.0
15509,3.0
17628,3.0
7606,2.0
4424,1.0
10160,3.0
14770,1.0
3755,2.0
13859,1.0
9140,2.0
5743,2.0
11427,1.0
5456,3.0
11476,1.0
6238,2.0
17017,3.0
8810,1.0
19153,1.0
6520,0.0
3819,1.0
15574,2.0
2580,1.0
7630,1.0
2806,2.0
17258,2.0
9899,2.0
2756,3.0
1313,0.0
13167,1.0
4542,2.0
14760,1.0
8465,1.0
15154,0.0
6547,2.0
8032,3.0
5904,1.0
349,3.0
16075,0.0
12355,2.0
5195,3.0
6347,1.0
2010,3.0
8336,2.0
9152,2.0
10910,3.0
18367,1.0
5025,1.0
13303,2.0
17218,3.0
8371,2.0
14260,2.0
1900,1.0
8184,3.0
14109,1.0
8478,1.0
14994,1.0
11113,1.0
15118,1.0
2600,3.0
7940,3.0
16656,3.0
14495,0.0
13360,1.0
16244,1.0
8293,2.0
12685,3.0
2431,2.0
11524,1.0
17023,2.0
15428,3.0
11134,1.0
5152,2.0
17608,3.0
1283,3.0
9003,1.0
12125,2.0
15666,1.0
5655,0.0
15275,1.0
8124,2.0
3496,3.0
16503,1.0
12222,1.0
15347,1.0
3492,3.0
17205,3.0
13165,0.0
14915,0.0
18331,2.0
2921,1.0
13945,1.0
16817,1.0
11062,3.0
3754,3.0
15710,1.0
14657,3.0
11521,1.0
10017,1.0
11268,1.0
5058,1.0
10860,2.0
3206,0.0
2537,3.0
17300,3.0
17006,1.0
6891,2.0
1553,3.0
5214,2.0
8148,0.0
17880,1.0
11833,0.0
18364,1.0
1311,2.0
928,2.0
3197,2.0
9397,1.0
3664,3.0
18704,3.0
1134,2.0
17669,0.0
11535,2.0
11879,0.0
12681,1.0
6530,1.0
2767,0.0
14254,3.0
2524,1.0
294,2.0
4450,3.0
8702,1.0
4336,0.0
5143,2.0
9142,3.0
19059,2.0
16295,3.0
18850,2.0
11497,2.0
14578,2.0
5003,3.0
8983,2.0
17571,3.0
8057,3.0
9330,1.0
12764,1.0
14777,2.0
11988,0.0
3886,2.0
7784,1.0
16621,3.0
2575,3.0
12712,2.0
14050,1.0
12361,3.0
17685,2.0
15774,1.0
933,1.0
2908,1.0
1990,1.0
10323,3.0
556,1.0
13428,1.0
13570,0.0
2823,2.0
16831,1.0
15116,3.0
9700,3.0
7211,2.0
11873,2.0
379,1.0
8633,1.0
14872,2.0
18670,3.0
2890,3.0
10959,1.0
12176,3.0
342,3.0
6605,2.0
3922,1.0
17514,3.0
13066,0.0
14076,3.0
11175,3.0
4254,0.0
14236,1.0
9201,2.0
8024,2.0
18754,1.0
15983,3.0
4990,2.0
16919,1.0
10711,2.0
4499,3.0
1577,3.0
9171,1.0
14173,1.0
19013,1.0
14879,2.0
16629,2.0
15588,2.0
15086,2.0
17683,2.0
13532,1.0
12427,2.0
6480,1.0
2204,3.0
11491,3.0
5881,2.0
16282,3.0
7194,0.0
14159,2.0
11818,3.0
605,1.0
12560,2.0
14891,3.0
1391,2.0
3687,2.0
11892,1.0
16329,3.0
13696,1.0
3624,3.0
4866,2.0
18069,3.0
16822,1.0
1692,0.0
667,3.0
8241,1.0
3693,2.0
15637,3.0
17279,1.0
4241,1.0
6868,0.0
17819,3.0
2714,3.0
2433,0.0
10386,2.0
4370,2.0
1821,0.0
123,3.0
5550,2.0
7537,0.0
3638,1.0
4955,3.0
6925,1.0
9502,2.0
16165,3.0
16212,2.0
8886,1.0
7841,2.0
16068,1.0
16186,2.0
15579,3.0
8355,2.0
594,1.0
5276,1.0
2157,0.0
12680,1.0
18042,3.0
18808,0.0
16896,3.0
8412,2.0
18690,2.0
7820,0.0
13759,2.0
7073,3.0
1843,2.0
5670,3.0
6679,0.0
11566,3.0
18686,2.0
13438,1.0
10157,2.0
1138,2.0
249,1.0
1233,1.0
17786,2.0
14257,2.0
1593,1.0
9715,3.0
4749,2.0
18987,3.0
2611,2.0
18370,3.0
1121,3.0
5520,0.0
7091,1.0
13283,2.0
2875,1.0
12711,0.0
12405,1.0
11241,2.0
10028,3.0
6543,3.0
6014,1.0
3780,0.0
11264,0.0
11005,1.0
1517,3.0
565,2.0
11089,3.0
12641,1.0
510,2.0
10828,2.0
19070,1.0
16792,1.0
15059,1.0
10479,1.0
13309,1.0
7936,2.0
3198,3.0
3331,3.0
14903,3.0
299,3.0
6012,2.0
9175,2.0
16243,2.0
11332,2.0
17012,1.0
10926,1.0
16010,1.0
3970,1.0
10319,1.0
10536,1.0
5223,2.0
7545,3.0
9952,1.0
15885,3.0
16029,2.0
16829,2.0
16973,2.0
10334,2.0
12622,0.0
8085,3.0
10280,0.0
8436,2.0
8454,2.0
17809,0.0
6723,3.0
2731,3.0
16619,1.0
14408,0.0
14959,3.0
3956,1.0
15367,2.0
3295,0.0
11486,3.0
10242,3.0
15660,1.0
14837,0.0
8968,1.0
11181,1.0
8671,2.0
9944,1.0
14092,0.0
17792,3.0
1908,3.0
13012,3.0
8798,3.0
17859,3.0
8872,1.0
6253,1.0
18096,1.0
4409,2.0
11462,2.0
10291,2.0
11934,0.0
9739,3.0
13391,2.0
16713,2.0
16915,2.0
3720,2.0
13756,2.0
2408,2.0
7681,2.0
909,1.0
4362,0.0
11414,3.0
13102,3.0
15208,0.0
2969,2.0
2169,1.0
14816,2.0
15559,2.0
16206,2.0
4259,1.0
13939,2.0
17317,1.0
1318,1.0
1184,2.0
16281,1.0
8435,0.0
14584,0.0
4186,1.0
4233,1.0
9521,1.0
1422,2.0
12032,2.0
12063,0.0
9070,2.0
13495,3.0
6847,1.0
2794,1.0
6149,1.0
1740,3.0
14876,3.0
7387,1.0
606,2.0
10862,1.0
7191,1.0
17157,3.0
12657,3.0
15811,0.0
16600,2.0
6860,2.0
12443,1.0
7221,1.0
1514,3.0
14378,1.0
17611,1.0
7723,1.0
8689,2.0
18864,2.0
16291,3.0
18862,0.0
8205,3.0
15515,3.0
11774,1.0
6978,3.0
456,1.0
1810,1.0
6572,2.0
15657,3.0
992,0.0
12403,1.0
15219,1.0
18476,3.0
17851,0.0
2962,3.0
9686,3.0
6763,0.0
758,2.0
13023,0.0
6897,1.0
2500,2.0
13772,0.0
588,2.0
11704,1.0
5211,2.0
13900,2.0
11658,0.0
7258,3.0
8343,3.0
11316,1.0
14376,1.0
2905,3.0
7687,1.0
16684,2.0
5741,0.0
4384,1.0
15821,3.0
12619,0.0
18573,3.0
3424,3.0
10789,2.0
12684,2.0
10562,0.0
1315,0.0
12928,0.0
10342,1.0
10357,1.0
13353,2.0
17475,0.0
14444,2.0
9933,3.0
14370,2.0
4131,2.0
8808,3.0
7759,1.0
8622,1.0
16618,0.0
6019,1.0
14474,3.0
4998,1.0
8865,2.0
12089,2.0
17958,1.0
625,1.0
5698,1.0
14251,2.0
11478,3.0
4169,2.0
13509,1.0
2832,2.0
1873,2.0
5882,2.0
13744,1.0
10448,0.0
14062,3.0
18596,2.0
4383,2.0
12914,3.0
11284,2.0
4338,1.0
5301,1.0
1170,3.0
14373,3.0
4651,1.0
13227,2.0
7147,2.0
1270,1.0
12421,2.0
18250,2.0
14059,1.0
13100,3.0
13052,2.0
8860,3.0
4967,2.0
6947,3.0
19137,0.0
8430,1.0
12450,1.0
11687,0.0
11291,1.0
9340,0.0
9211,1.0
7208,3.0
14136,1.0
8589,3.0
18507,3.0
12103,1.0
9940,3.0
18546,3.0
12039,3.0
16222,3.0
9856,2.0
2696,1.0
8253,3.0
16258,1.0
5260,0.0
45,2.0
16238,0.0
7988,2.0
16835,2.0
11725,2.0
4111,2.0
18070,1.0
16229,2.0
1488,2.0
767,1.0
14690,2.0
996,3.0
2046,0.0
11115,0.0
5719,1.0
2078,2.0
641,1.0
7088,1.0
10530,3.0
1286,3.0
6764,1.0
189,3.0
15958,0.0
8053,3.0
11277,1.0
10221,1.0
18323,1.0
308,2.0
3577,1.0
16296,3.0
6094,2.0
8093,2.0
1764,3.0
3367,3.0
14298,2.0
7092,1.0
12391,2.0
19162,1.0
7534,1.0
11048,1.0
2030,2.0
16626,0.0
3594,3.0
3383,1.0
13455,3.0
11445,2.0
17090,1.0
2881,2.0
14337,3.0
12749,2.0
6228,2.0
2270,3.0
4408,3.0
12600,2.0
14671,1.0
11673,2.0
18035,2.0
4264,2.0
16239,2.0
4631,1.0
8328,2.0
17800,2.0
1631,3.0
8548,2.0
12744,1.0
2589,2.0
1326,3.0
8065,3.0
13116,3.0
18989,3.0
13527,3.0
1926,2.0
1910,1.0
13299,1.0
8981,0.0
15193,3.0
14226,3.0
2733,1.0
11759,2.0
18563,0.0
10118,2.0
16923,3.0
11814,3.0
6446,1.0
16137,3.0
11238,3.0
179,3.0
12673,2.0
18804,0.0
405,3.0
14115,3.0
9988,2.0
2936,1.0
17833,0.0
3938,2.0
13348,1.0
2168,3.0
14627,1.0
12395,2.0
7061,2.0
4816,1.0
5186,1.0
3423,3.0
2456,1.0
14212,2.0
4258,0.0
7316,3.0
2656,2.0
8850,0.0
2849,1.0
16207,1.0
4035,3.0
9696,1.0
3968,3.0
15455,2.0
13748,2.0
16888,0.0
1760,2.0
2037,0.0
8117,3.0
7736,3.0
6295,2.0
12773,2.0
11930,0.0
14087,2.0
15924,2.0
5579,1.0
17918,0.0
6401,2.0
8713,2.0
1409,3.0
6560,2.0
12818,3.0
16535,0.0
17047,1.0
5714,2.0
11870,3.0
4088,1.0
6479,2.0
3533,2.0
13179,1.0
18450,0.0
2991,1.0
11388,2.0
7103,3.0
11544,1.0
6263,0.0
1614,3.0
3418,1.0
14255,2.0
378,1.0
9399,1.0
13837,1.0
952,3.0
3713,2.0
12306,1.0
12238,2.0
18589,2.0
7417,2.0
14291,1.0
3188,3.0
12966,1.0
19185,0.0
19228,3.0
11792,1.0
13356,3.0
522,2.0
7528,0.0
2787,2.0
12304,2.0
5693,0.0
1939,1.0
12820,2.0
2915,3.0
5242,0.0
15355,3.0
10669,1.0
4214,2.0
976,2.0
17737,2.0
8426,3.0
2920,1.0
17378,3.0
122,2.0
316,1.0
6089,3.0
10834,0.0
1770,1.0
15238,3.0
1982,1.0
16970,3.0
14343,1.0
15961,3.0
598,2.0
7033,3.0
18338,0.0
10218,2.0
2248,1.0
17525,1.0
18400,3.0
11816,2.0
17583,1.0
6712,3.0
8187,1.0
3764,2.0
18171,0.0
9733,1.0
2659,3.0
18345,2.0
17148,2.0
13529,3.0
18835,0.0
5587,3.0
15311,1.0
4255,2.0
7592,2.0
9729,2.0
8090,2.0
18256,3.0
16479,0.0
15768,1.0
5467,3.0
5767,3.0
16118,3.0
5976,1.0
16958,2.0
3321,3.0
12494,1.0
1661,1.0
11626,2.0
13655,2.0
2935,1.0
13632,1.0
8324,2.0
19023,3.0
3574,1.0
5198,1.0
12057,1.0
5930,2.0
3891,1.0
3388,3.0
7780,1.0
8481,1.0
5245,3.0
6056,0.0
9577,2.0
17573,0.0
18555,3.0
737,3.0
10145,1.0
17347,3.0
4435,2.0
5167,0.0
4482,2.0
18350,1.0
10763,3.0
4659,1.0
4560,2.0
12311,2.0
12945,2.0
4952,2.0
717,3.0
4497,3.0
13863,1.0
17170,1.0
1852,3.0
18121,1.0
6450,2.0
1922,2.0
15228,0.0
5645,3.0
19219,3.0
13982,1.0
1581,2.0
13119,2.0
17485,2.0
11378,2.0
2356,3.0
18906,0.0
10963,0.0
1701,1.0
19122,2.0
17933,3.0
9225,1.0
5671,1.0
361,1.0
432,3.0
17821,3.0
10813,2.0
18609,1.0
15847,1.0
12400,2.0
14393,2.0
5554,2.0
15520,1.0
6404,3.0
13220,1.0
15738,2.0
3103,0.0
17643,3.0
7965,2.0
11643,1.0
698,2.0
6859,3.0
12658,1.0
12312,0.0
11363,2.0
15565,2.0
9699,1.0
6509,3.0
443,3.0
15783,2.0
11210,1.0
4244,1.0
18034,2.0
9284,0.0
5534,2.0
10318,2.0
19064,0.0
12106,0.0
14873,2.0
225,3.0
15298,2.0
136,2.0
17659,1.0
15681,3.0
9154,1.0
14672,0.0
2788,3.0
5988,1.0
4361,2.0
15308,0.0
19097,3.0
7684,2.0
6652,2.0
13493,1.0
8314,2.0
7755,3.0
8699,1.0
18952,2.0
1718,3.0
16053,1.0
1406,2.0
7063,1.0
15441,2.0
15737,3.0
13864,3.0
17421,2.0
11047,3.0
6759,0.0
983,0.0
1176,3.0
10799,1.0
3567,1.0
7507,2.0
2518,1.0
6343,2.0
3757,1.0
6135,2.0
18932,1.0
13698,1.0
4030,2.0
18922,3.0
15663,2.0
2592,3.0
12572,0.0
12479,0.0
8059,2.0
1199,3.0
11523,2.0
14857,0.0
1001,3.0
16487,3.0
4401,2.0
6277,1.0
4882,3.0
10490,1.0
11770,3.0
2568,1.0
8131,3.0
12746,0.0
16613,2.0
10008,2.0
9083,1.0
13224,3.0
14151,3.0
6109,2.0
16908,1.0
18278,3.0
388,0.0
19052,1.0
9966,2.0
5894,2.0
5628,3.0
11324,2.0
5833,2.0
6309,1.0
10193,2.0
5477,2.0
1499,1.0
3880,2.0
13970,3.0
60,3.0
15007,1.0
4033,2.0
1591,2.0
1950,1.0
14536,0.0
13556,2.0
1849,1.0
16267,3.0
15930,1.0
15819,2.0
8292,1.0
17636,3.0
7420,2.0
11894,1.0
1372,0.0
11081,1.0
5651,2.0
10202,2.0
16917,2.0
15610,2.0
4052,2.0
2480,2.0
859,2.0
8438,3.0
9412,1.0
6986,0.0
1858,3.0
8405,2.0
12113,3.0
14571,0.0
18159,1.0
2197,3.0
7270,2.0
7849,1.0
1980,1.0
255,2.0
10246,2.0
4203,3.0
2128,3.0
17102,2.0
14620,2.0
19006,0.0
3554,0.0
2820,2.0
9744,1.0
11989,2.0
13743,1.0
7674,3.0
6577,1.0
662,3.0
3214,2.0
2836,1.0
6025,1.0
10071,2.0
1984,2.0
7538,2.0
2057,0.0
7901,2.0
16879,2.0
14883,2.0
18764,2.0
17566,1.0
9218,2.0
9564,1.0
17742,3.0
18805,3.0
10021,3.0
8979,1.0
17775,0.0
639,2.0
2798,3.0
426,2.0
2978,3.0
18290,3.0
579,1.0
7757,0.0
4182,1.0
2133,1.0
4168,1.0
2867,2.0
3031,1.0
10391,2.0
1149,0.0
16344,3.0
12026,2.0
8099,2.0
4992,1.0
16557,1.0
3531,1.0
15709,2.0
7942,2.0
7491,0.0
12594,3.0
7772,0.0
10002,2.0
16488,0.0
9093,1.0
17763,0.0
15693,0.0
4608,2.0
9347,1.0
3329,2.0
12406,0.0
10850,3.0
6516,1.0
14218,1.0
2314,2.0
2421,1.0
18738,2.0
7529,1.0
12647,2.0
18090,3.0
7944,3.0
11596,0.0
5908,3.0
18503,3.0
13496,3.0
11588,1.0
2236,1.0
11014,1.0
18461,2.0
9045,2.0
7048,2.0
11835,1.0
7383,3.0
11285,2.0
13062,1.0
6296,3.0
3712,3.0
4399,2.0
15502,2.0
1515,3.0
18470,2.0
4907,3.0
7608,0.0
11228,2.0
1446,3.0
4349,3.0
12866,2.0
9494,2.0
12958,3.0
18532,0.0
17267,1.0
16781,3.0
312,1.0
8342,2.0
2781,1.0
10493,2.0
759,1.0
450,1.0
11078,3.0
8014,3.0
2242,3.0
5317,3.0
14492,0.0
843,0.0
424,1.0
9150,2.0
11709,2.0
15313,2.0
9470,1.0
8459,1.0
515,2.0
1719,1.0
13613,3.0
11165,1.0
17811,0.0
3770,2.0
18667,2.0
796,3.0
3323,1.0
6363,2.0
6367,2.0
10662,2.0
9692,1.0
9276,1.0
11149,2.0
3187,3.0
3426,2.0
1019,1.0
18585,1.0
4630,2.0
15239,1.0
4665,3.0
5853,2.0
9857,2.0
13109,3.0
800,2.0
6115,1.0
4530,1.0
18787,1.0
11811,3.0
11477,0.0
4394,2.0
109,3.0
2846,3.0
12083,2.0
12156,1.0
1860,1.0
7143,1.0
1045,1.0
17552,1.0
3462,1.0
13028,2.0
9754,2.0
12430,2.0
8017,2.0
4109,2.0
18402,1.0
2750,3.0
11286,3.0
1646,0.0
15361,1.0
7189,3.0
14688,1.0
3483,2.0
132,2.0
4744,1.0
5453,2.0
8733,1.0
14086,3.0
4720,0.0
6564,2.0
6123,0.0
15721,3.0
12206,1.0
16556,3.0
5163,2.0
7058,3.0
9585,1.0
1957,0.0
11611,1.0
10684,2.0
4377,3.0
15223,1.0
7981,2.0
6071,1.0
8263,0.0
17184,0.0
19092,2.0
2578,2.0
6306,1.0
9245,1.0
18852,2.0
10844,0.0
13209,1.0
8766,1.0
2866,1.0
6430,1.0
4615,1.0
8260,2.0
12606,3.0
2054,2.0
3287,1.0
1967,0.0
13314,1.0
6542,0.0
5502,1.0
3913,1.0
11636,3.0
10257,1.0
6021,1.0
14078,0.0
4443,3.0
16047,1.0
5669,3.0
8569,1.0
9846,3.0
19044,2.0
9166,2.0
4600,1.0
887,2.0
1904,3.0
1616,2.0
13976,3.0
609,3.0
2222,2.0
19028,1.0
18656,1.0
13587,1.0
6242,1.0
17035,3.0
14494,2.0
5905,2.0
17799,0.0
3954,1.0
2050,2.0
6640,1.0
1479,3.0
12995,1.0
5091,3.0
1611,3.0
8245,1.0
17288,3.0
1500,2.0
10975,2.0
6074,1.0
14892,2.0
6585,2.0
12898,2.0
1815,2.0
4879,2.0
12171,2.0
16540,1.0
12055,3.0
8988,2.0
13017,3.0
10793,1.0
6749,3.0
14374,0.0
14193,3.0
12705,0.0
2190,1.0
13798,1.0
3055,1.0
14250,2.0
11371,1.0
4776,3.0
16024,1.0
16492,3.0
10647,1.0
10688,3.0
4971,1.0
12290,1.0
9328,0.0
16462,2.0
10351,3.0
4093,2.0
6313,3.0
16092,2.0
13388,3.0
15505,2.0
8923,0.0
11760,3.0
14248,3.0
10505,1.0
9440,2.0
4582,2.0
11575,2.0
4869,1.0
8842,1.0
8369,3.0
15905,1.0
8169,3.0
10689,1.0
5229,3.0
882,1.0
2384,3.0
3244,1.0
6011,2.0
8126,1.0
15011,3.0
19227,0.0
16367,3.0
3233,2.0
10456,2.0
15978,2.0
4257,3.0
18130,2.0
2491,3.0
15987,3.0
4208,1.0
4040,2.0
13616,2.0
7065,1.0
2086,2.0
18051,3.0
2484,2.0
3654,0.0
13968,3.0
2075,2.0
3552,3.0
16283,1.0
918,1.0
14499,2.0
5020,3.0
16217,2.0
897,1.0
15444,1.0
16569,2.0
16975,0.0
13432,0.0
12651,0.0
8151,2.0
13412,2.0
3482,3.0
475,2.0
16182,1.0
17518,0.0
14520,1.0
1340,1.0
1319,2.0
525,3.0
11703,3.0
11146,3.0
4416,1.0
11400,3.0
5232,3.0
18336,0.0
9030,3.0
14877,1.0
12276,2.0
15773,1.0
1278,2.0
17061,2.0
9025,1.0
9618,1.0
4605,0.0
541,3.0
1124,3.0
785,2.0
7206,2.0
6035,1.0
14604,2.0
7821,1.0
5633,2.0
3480,1.0
13033,3.0
10379,0.0
2036,1.0
7105,2.0
13355,2.0
17001,0.0
16374,1.0
16878,3.0
11621,2.0
3555,3.0
9352,1.0
16461,2.0
7124,1.0
829,1.0
5541,2.0
6137,0.0
15687,3.0
17609,2.0
13221,3.0
12007,1.0
11777,0.0
6964,1.0
18911,2.0
8805,1.0
10696,2.0
13149,3.0
4997,0.0
370,1.0
16577,1.0
7865,1.0
2061,3.0
4136,3.0
18449,3.0
16519,0.0
13832,2.0
18387,1.0
188,1.0
13712,1.0
13785,0.0
812,3.0
2024,0.0
8720,0.0
12845,3.0
12867,1.0
6654,2.0
10546,2.0
11880,1.0
5508,1.0
5642,1.0
942,1.0
10715,3.0
8262,0.0
17834,0.0
18854,2.0
17383,1.0
1216,1.0
12687,1.0
5925,2.0
12483,3.0
1221,3.0
12196,1.0
4609,1.0
13898,3.0
3979,1.0
2742,1.0
15496,0.0
751,1.0
16473,3.0
9233,1.0
18485,0.0
12548,3.0
13924,3.0
6200,3.0
4825,1.0
14738,2.0
13461,3.0
8940,0.0
11765,0.0
2801,1.0
13788,2.0
12226,2.0
8277,1.0
10956,3.0
18310,0.0
1608,0.0
8244,2.0
18326,3.0
7916,1.0
4199,1.0
13045,1.0
5972,3.0
3042,3.0
16321,3.0
14317,2.0
18748,1.0
19007,1.0
2853,3.0
18409,1.0
6218,3.0
7432,1.0
2664,1.0
12861,3.0
8652,0.0
2827,2.0
9301,3.0
17660,3.0
12646,1.0
8115,3.0
14221,1.0
14404,1.0
5757,2.0
1454,2.0
8110,2.0
2273,3.0
8067,2.0
1777,1.0
18837,0.0
14227,2.0
3689,3.0
2307,0.0
2187,1.0
1356,1.0
7207,1.0
13004,2.0
1991,3.0
3156,3.0
13640,3.0
8190,2.0
7588,3.0
8617,3.0
15305,3.0
11194,0.0
16927,1.0
9477,1.0
8875,1.0
13843,1.0
14722,2.0
17916,0.0
14192,2.0
12322,2.0
8165,2.0
7379,1.0
11939,1.0
18494,2.0
439,1.0
2387,2.0
14001,3.0
5792,2.0
15807,2.0
18941,2.0
15122,1.0
13740,3.0
18384,3.0
7842,1.0
18863,1.0
11314,2.0
13510,1.0
17117,3.0
15803,0.0
17240,1.0
16814,2.0
12905,3.0
7739,1.0
9636,1.0
4553,2.0
15165,0.0
4426,2.0
16691,3.0
2729,1.0
912,2.0
8158,1.0
11801,1.0
4073,0.0
14992,3.0
7251,3.0
8901,0.0
3118,1.0
9559,2.0
9560,1.0
13113,1.0
6399,1.0
4958,1.0
15151,3.0
1630,3.0
14749,1.0
6365,3.0
325,1.0
18571,2.0
14396,0.0
10434,1.0
16146,3.0
12243,0.0
2189,3.0
13544,3.0
12568,1.0
12983,1.0
16493,3.0
1431,3.0
10794,1.0
5447,3.0
2610,2.0
11079,1.0
9047,1.0
5654,1.0
14498,2.0
1758,2.0
18830,2.0
11706,1.0
6812,2.0
7931,2.0
12209,1.0
4575,3.0
5955,2.0
17327,2.0
15561,1.0
13029,3.0
18303,0.0
3785,3.0
